init_delta_t,init_sigma_position_memory,weight_memory_decay,spatial_dist_coeff,layout,steps,error
0.9,4.5,0.7000000000000002,0.5,L100,6.4,0.1
0.9,4.5,0.7000000000000002,0.5,L125,6.44,0.11
0.9,4.5,0.7000000000000002,1.0,L0,16.56,0.44
0.9,4.5,0.7000000000000002,1.0,L25,6.16,0.05
0.9,4.5,0.7000000000000002,1.0,L50,6.04,0.04
0.9,4.5,0.7000000000000002,1.0,L75,6.24,0.08
0.9,4.5,0.7000000000000002,1.0,L100,6.32,0.1
0.9,4.5,0.7000000000000002,1.0,L125,6.44,0.11
0.9,4.5,0.7000000000000002,1.5,L0,60.04,1.05
0.9,4.5,0.7000000000000002,1.5,L25,23.52,0.5
0.9,4.5,0.7000000000000002,1.5,L50,13.6,0.26
0.9,4.5,0.7000000000000002,1.5,L75,16.34,0.19
0.9,4.5,0.7000000000000002,1.5,L100,12.58,0.18
0.9,4.5,0.7000000000000002,1.5,L125,10.7,0.18
0.9,4.5,0.7000000000000002,2.0,L0,54.2,0.8
0.9,4.5,0.7000000000000002,2.0,L25,47.0,0.76
0.9,4.5,0.7000000000000002,2.0,L50,23.26,0.62
0.9,4.5,0.7000000000000002,2.0,L75,11.12,0.64
0.9,4.5,0.7000000000000002,2.0,L100,15.86,0.4
0.9,4.5,0.7000000000000002,2.0,L125,12.66,0.46
0.9,4.5,0.7000000000000002,2.5,L0,56.78,1.19
0.9,4.5,0.7000000000000002,2.5,L25,40.44,0.43
0.9,4.5,0.7000000000000002,2.5,L50,27.72,0.46
0.9,4.5,0.7000000000000002,2.5,L75,24.2,0.7
0.9,4.5,0.7000000000000002,2.5,L100,16.86,0.6
0.9,4.5,0.7000000000000002,2.5,L125,16.86,0.41
0.9,4.5,0.7000000000000002,3.0,L0,61.52,1.42
0.9,4.5,0.7000000000000002,3.0,L25,44.7,0.63
0.9,4.5,0.7000000000000002,3.0,L50,37.04,0.58
0.9,4.5,0.7000000000000002,3.0,L75,28.34,0.51
0.9,4.5,0.7000000000000002,3.0,L100,17.6,0.7
0.9,4.5,0.7000000000000002,3.0,L125,16.78,0.58
0.9,4.5,0.7000000000000002,3.5,L0,54.4,0.79
0.9,4.5,0.7000000000000002,3.5,L25,44.5,0.7
0.9,4.5,0.7000000000000002,3.5,L50,44.56,0.49
0.9,4.5,0.7000000000000002,3.5,L75,33.52,0.52
0.9,4.5,0.7000000000000002,3.5,L100,27.28,0.69
0.9,4.5,0.7000000000000002,3.5,L125,14.98,0.51
0.9,4.5,0.7000000000000002,4.0,L0,57.94,0.59
0.9,4.5,0.7000000000000002,4.0,L25,56.14,0.9
0.9,4.5,0.7000000000000002,4.0,L50,39.26,0.47
0.9,4.5,0.7000000000000002,4.0,L75,32.2,0.44
0.9,4.5,0.7000000000000002,4.0,L100,34.24,0.5
0.9,4.5,0.7000000000000002,4.0,L125,24.06,0.93
0.9,4.5,0.7000000000000002,4.5,L0,60.48,0.74
0.9,4.5,0.7000000000000002,4.5,L25,61.84,0.71
0.9,4.5,0.7000000000000002,4.5,L50,64.34,0.68
0.9,4.5,0.7000000000000002,4.5,L75,49.8,0.49
0.9,4.5,0.7000000000000002,4.5,L100,44.66,0.48
0.9,4.5,0.7000000000000002,4.5,L125,38.06,0.42
0.9,4.5,0.7000000000000002,5.0,L0,62.66,0.6
0.9,4.5,0.7000000000000002,5.0,L25,61.68,0.67
0.9,4.5,0.7000000000000002,5.0,L50,52.96,0.55
0.9,4.5,0.7000000000000002,5.0,L75,49.32,0.53
0.9,4.5,0.7000000000000002,5.0,L100,48.66,0.36
0.9,4.5,0.7000000000000002,5.0,L125,52.56,0.47
0.9,4.5,0.7500000000000002,0.5,L0,6.24,0.06
0.9,4.5,0.7500000000000002,0.5,L25,6.44,0.11
