init_delta_t,init_sigma_position_memory,weight_memory_decay,spatial_dist_coeff,layout,steps,error
1.0,0.5,0.4,3.1,L100,7.16,1.27
1.0,0.5,0.4,4.1,L0,13.08,4.61
1.0,0.5,0.4,4.1,L50,9.92,3.61
1.0,0.5,0.4,4.1,L100,11.08,1.86
1.0,0.5,0.4,5.1,L0,12.36,4.63
1.0,0.5,0.4,5.1,L50,14.04,3.68
1.0,0.5,0.4,5.1,L100,14.2,2.76
1.0,0.5,0.4,6.1,L0,16.34,5.27
1.0,0.5,0.4,6.1,L50,12.68,4.86
1.0,0.5,0.4,6.1,L100,15.04,3.23
1.0,0.5,0.4,7.1,L0,12.96,4.09
1.0,0.5,0.4,7.1,L50,16.06,4.09
1.0,0.5,0.4,7.1,L100,16.96,3.51
1.0,0.5,0.4,8.1,L0,15.4,5.62
1.0,0.5,0.4,8.1,L50,15.38,5.51
1.0,0.5,0.4,8.1,L100,14.44,4.12
1.0,0.5,0.4,9.1,L0,14.72,5.36
1.0,0.5,0.4,9.1,L50,14.56,4.49
1.0,0.5,0.4,9.1,L100,14.84,4.03
1.0,0.5,0.4,10.1,L0,14.88,6.14
1.0,0.5,0.4,10.1,L50,14.52,5.76
1.0,0.5,0.4,10.1,L100,13.54,4.56
1.0,0.5,0.5,0.1,L0,6.0,0.0
1.0,0.5,0.5,0.1,L50,6.0,0.0
1.0,0.5,0.5,0.1,L100,6.0,0.0
1.0,0.5,0.5,1.1,L0,7.76,1.3
1.0,0.5,0.5,1.1,L50,6.0,0.13
1.0,0.5,0.5,1.1,L100,6.0,0.09
1.0,0.5,0.5,2.1,L0,10.3,3.33
1.0,0.5,0.5,2.1,L50,7.04,1.54
1.0,0.5,0.5,2.1,L100,6.52,0.39
1.0,0.5,0.5,3.1,L0,14.56,4.37
1.0,0.5,0.5,3.1,L50,12.64,2.29
1.0,0.5,0.5,3.1,L100,7.48,1.1
1.0,0.5,0.5,4.1,L0,14.04,3.77
1.0,0.5,0.5,4.1,L50,10.92,3.11
1.0,0.5,0.5,4.1,L100,15.0,1.96
1.0,0.5,0.5,5.1,L0,12.08,5.11
1.0,0.5,0.5,5.1,L50,11.68,4.19
1.0,0.5,0.5,5.1,L100,12.26,2.5
1.0,0.5,0.5,6.1,L0,14.78,4.82
1.0,0.5,0.5,6.1,L50,12.34,4.11
1.0,0.5,0.5,6.1,L100,11.66,2.88
1.0,0.5,0.5,7.1,L0,13.64,5.14
1.0,0.5,0.5,7.1,L50,14.18,4.3
1.0,0.5,0.5,7.1,L100,10.48,3.63
1.0,0.5,0.5,8.1,L0,13.78,5.97
1.0,0.5,0.5,8.1,L50,12.32,4.99
1.0,0.5,0.5,8.1,L100,16.76,4.05
1.0,0.5,0.5,9.1,L0,14.64,6.71
1.0,0.5,0.5,9.1,L50,13.56,5.11
1.0,0.5,0.5,9.1,L100,13.52,4.56
1.0,0.5,0.5,10.1,L0,14.72,5.89
1.0,0.5,0.5,10.1,L50,16.2,4.62
