init_delta_t,init_sigma_position_memory,weight_memory_decay,spatial_dist_coeff,layout,steps,error
2.0,1.0,0.6500000000000001,4.5,L100,9.6,0.7
2.0,1.0,0.6500000000000001,5.0,L0,8.2,2.6
2.0,1.0,0.6500000000000001,5.0,L50,9.0,1.6
2.0,1.0,0.6500000000000001,5.0,L100,8.0,1.2
2.0,1.0,0.7000000000000002,1.0,L0,7.0,0.55
2.0,1.0,0.7000000000000002,1.0,L50,7.4,0.3
2.0,1.0,0.7000000000000002,1.0,L100,6.8,0.2
2.0,1.0,0.7000000000000002,1.5,L0,7.4,0.65
2.0,1.0,0.7000000000000002,1.5,L50,6.8,0.4
2.0,1.0,0.7000000000000002,1.5,L100,8.2,0.5
2.0,1.0,0.7000000000000002,2.0,L0,8.4,0.8
2.0,1.0,0.7000000000000002,2.0,L50,7.4,0.5
2.0,1.0,0.7000000000000002,2.0,L100,7.2,0.4
2.0,1.0,0.7000000000000002,2.5,L0,7.6,0.8
2.0,1.0,0.7000000000000002,2.5,L50,6.8,0.4
2.0,1.0,0.7000000000000002,2.5,L100,7.6,0.45
2.0,1.0,0.7000000000000002,3.0,L0,8.6,1.4
2.0,1.0,0.7000000000000002,3.0,L50,8.0,1.3
2.0,1.0,0.7000000000000002,3.0,L100,10.8,0.35
2.0,1.0,0.7000000000000002,3.5,L0,9.0,1.6
2.0,1.0,0.7000000000000002,3.5,L50,8.4,0.9
2.0,1.0,0.7000000000000002,3.5,L100,8.2,0.7
2.0,1.0,0.7000000000000002,4.0,L0,9.6,1.4
2.0,1.0,0.7000000000000002,4.0,L50,9.0,1.75
2.0,1.0,0.7000000000000002,4.0,L100,9.4,1.25
2.0,1.0,0.7000000000000002,4.5,L0,7.6,3.0
2.0,1.0,0.7000000000000002,4.5,L50,8.6,1.45
2.0,1.0,0.7000000000000002,4.5,L100,9.6,1.0
2.0,1.0,0.7000000000000002,5.0,L0,10.4,1.45
2.0,1.0,0.7000000000000002,5.0,L50,8.8,1.35
2.0,1.0,0.7000000000000002,5.0,L100,8.0,1.45
2.0,1.0,0.7500000000000002,1.0,L0,7.4,0.35
2.0,1.0,0.7500000000000002,1.0,L50,6.8,0.2
2.0,1.0,0.7500000000000002,1.0,L100,7.4,0.4
2.0,1.0,0.7500000000000002,1.5,L0,7.0,0.5
2.0,1.0,0.7500000000000002,1.5,L50,8.0,0.9
2.0,1.0,0.7500000000000002,1.5,L100,7.4,0.3
2.0,1.0,0.7500000000000002,2.0,L0,8.6,0.8
2.0,1.0,0.7500000000000002,2.0,L50,7.8,0.7
2.0,1.0,0.7500000000000002,2.0,L100,7.4,0.25
