init_delta_t,init_sigma_position_memory,weight_memory_decay,spatial_dist_coeff,layout,steps,error
0.9,4.5,0.6500000000000001,3.0,L100,41.5,2.53
0.9,4.5,0.6500000000000001,3.5,L0,60.4,0.87
0.9,4.5,0.6500000000000001,3.5,L50,54.52,0.85
0.9,4.5,0.6500000000000001,3.5,L100,49.88,1.94
0.9,4.5,0.6500000000000001,4.0,L0,46.6,1.3
0.9,4.5,0.6500000000000001,4.0,L50,52.92,0.9
0.9,4.5,0.6500000000000001,4.0,L100,56.24,1.57
0.9,4.5,0.6500000000000001,4.5,L0,46.04,1.03
0.9,4.5,0.6500000000000001,4.5,L50,53.0,0.63
0.9,4.5,0.6500000000000001,4.5,L100,50.16,1.16
0.9,4.5,0.6500000000000001,5.0,L0,48.82,0.86
0.9,4.5,0.6500000000000001,5.0,L50,48.68,0.54
0.9,4.5,0.6500000000000001,5.0,L100,55.12,1.16
0.9,4.5,0.7000000000000002,0.5,L0,20.72,3.5
0.9,4.5,0.7000000000000002,0.5,L50,19.76,3.12
0.9,4.5,0.7000000000000002,0.5,L100,19.88,3.57
0.9,4.5,0.7000000000000002,1.0,L0,61.32,1.69
0.9,4.5,0.7000000000000002,1.0,L50,21.48,3.45
0.9,4.5,0.7000000000000002,1.0,L100,21.86,3.5
0.9,4.5,0.7000000000000002,1.5,L0,52.94,0.93
0.9,4.5,0.7000000000000002,1.5,L50,31.44,2.81
0.9,4.5,0.7000000000000002,1.5,L100,37.18,3.19
0.9,4.5,0.7000000000000002,2.0,L0,59.2,0.82
0.9,4.5,0.7000000000000002,2.0,L50,39.04,2.47
0.9,4.5,0.7000000000000002,2.0,L100,35.5,3.72
0.9,4.5,0.7000000000000002,2.5,L0,61.34,0.96
0.9,4.5,0.7000000000000002,2.5,L50,59.28,1.41
0.9,4.5,0.7000000000000002,2.5,L100,48.44,3.41
0.9,4.5,0.7000000000000002,3.0,L0,68.84,0.68
0.9,4.5,0.7000000000000002,3.0,L50,69.34,1.54
0.9,4.5,0.7000000000000002,3.0,L100,38.78,2.21
0.9,4.5,0.7000000000000002,3.5,L0,63.34,0.86
0.9,4.5,0.7000000000000002,3.5,L50,56.44,0.97
0.9,4.5,0.7000000000000002,3.5,L100,51.72,1.71
0.9,4.5,0.7000000000000002,4.0,L0,42.28,0.96
0.9,4.5,0.7000000000000002,4.0,L50,59.64,1.02
0.9,4.5,0.7000000000000002,4.0,L100,50.76,1.12
0.9,4.5,0.7000000000000002,4.5,L0,50.74,0.88
0.9,4.5,0.7000000000000002,4.5,L50,56.42,0.55
0.9,4.5,0.7000000000000002,4.5,L100,54.2,1.14
0.9,4.5,0.7000000000000002,5.0,L0,49.36,0.98
0.9,4.5,0.7000000000000002,5.0,L50,52.36,0.53
0.9,4.5,0.7000000000000002,5.0,L100,56.1,0.85
0.9,4.5,0.7500000000000002,0.5,L0,19.08,3.75
0.9,4.5,0.7500000000000002,0.5,L50,20.44,3.21
0.9,4.5,0.7500000000000002,0.5,L100,20.0,3.89
0.9,4.5,0.7500000000000002,1.0,L0,72.4,1.8
0.9,4.5,0.7500000000000002,1.0,L50,21.82,3.5
0.9,4.5,0.7500000000000002,1.0,L100,21.22,3.14
0.9,4.5,0.7500000000000002,1.5,L0,55.06,0.88
0.9,4.5,0.7500000000000002,1.5,L50,28.0,3.51
0.9,4.5,0.7500000000000002,1.5,L100,30.98,3.27
0.9,4.5,0.7500000000000002,2.0,L0,67.34,0.96
0.9,4.5,0.7500000000000002,2.0,L50,35.66,2.17
0.9,4.5,0.7500000000000002,2.0,L100,35.86,3.82
0.9,4.5,0.7500000000000002,2.5,L0,64.46,0.84
0.9,4.5,0.7500000000000002,2.5,L50,59.8,1.39
0.9,4.5,0.7500000000000002,2.5,L100,43.98,3.54
0.9,4.5,0.7500000000000002,3.0,L0,65.1,1.2
0.9,4.5,0.7500000000000002,3.0,L50,68.14,1.01
0.9,4.5,0.7500000000000002,3.0,L100,49.66,2.29
0.9,4.5,0.7500000000000002,3.5,L0,68.58,1.14
0.9,4.5,0.7500000000000002,3.5,L50,52.12,0.72
0.9,4.5,0.7500000000000002,3.5,L100,46.1,1.98
0.9,4.5,0.7500000000000002,4.0,L0,54.54,1.17
0.9,4.5,0.7500000000000002,4.0,L50,60.92,0.74
0.9,4.5,0.7500000000000002,4.0,L100,61.0,1.75
0.9,4.5,0.7500000000000002,4.5,L0,46.38,1.09
0.9,4.5,0.7500000000000002,4.5,L50,50.36,0.85
0.9,4.5,0.7500000000000002,4.5,L100,57.22,1.03
0.9,4.5,0.7500000000000002,5.0,L0,51.78,0.88
0.9,4.5,0.7500000000000002,5.0,L50,52.66,1.12
0.9,4.5,0.7500000000000002,5.0,L100,57.26,0.74
0.9,4.5,0.8000000000000003,0.5,L0,21.28,3.62
