init_delta_t,init_sigma_position_memory,weight_memory_decay,spatial_dist_coeff,layout,steps,error
0.1,0.5,0.7500000000000002,1.5,L50,6.0,0.26

0.1,0.5,0.7500000000000002,1.5,L100,6.0,0.16

0.1,0.5,0.7500000000000002,2.0,L0,6.0,2.53

0.1,0.5,0.7500000000000002,2.0,L50,6.0,0.66

0.1,0.5,0.7500000000000002,2.0,L100,6.0,0.37

0.1,0.5,0.7500000000000002,2.5,L0,6.0,2.9

0.1,0.5,0.7500000000000002,2.5,L50,6.0,1.44

0.1,0.5,0.7500000000000002,2.5,L100,6.0,0.53

0.1,0.5,0.7500000000000002,3.0,L0,6.0,2.98

0.1,0.5,0.7500000000000002,3.0,L50,6.0,1.36

0.1,0.5,0.7500000000000002,3.0,L100,6.0,0.9

0.1,0.5,0.7500000000000002,3.5,L0,6.0,3.13

0.1,0.5,0.7500000000000002,3.5,L50,6.0,1.86

0.1,0.5,0.7500000000000002,3.5,L100,6.0,1.24

0.1,0.5,0.7500000000000002,4.0,L0,6.0,3.84

0.1,0.5,0.7500000000000002,4.0,L50,6.0,2.4

0.1,0.5,0.7500000000000002,4.0,L100,6.0,1.55

0.1,0.5,0.7500000000000002,4.5,L0,6.0,3.53

0.1,0.5,0.7500000000000002,4.5,L50,6.0,2.41

0.1,0.5,0.7500000000000002,4.5,L100,6.0,1.76

0.1,0.5,0.7500000000000002,5.0,L0,6.0,3.53

0.1,0.5,0.7500000000000002,5.0,L50,6.0,2.41

0.1,0.5,0.7500000000000002,5.0,L100,6.0,1.88

0.1,0.5,0.8000000000000003,1.0,L0,6.0,0.6

0.1,0.5,0.8000000000000003,1.0,L50,6.0,0.02

0.1,0.5,0.8000000000000003,1.0,L100,6.0,0.05

0.1,0.5,0.8000000000000003,1.5,L0,6.0,1.43

0.1,0.5,0.8000000000000003,1.5,L50,6.0,0.21

0.1,0.5,0.8000000000000003,1.5,L100,6.0,0.2

0.1,0.5,0.8000000000000003,2.0,L0,6.0,2.43

0.1,0.5,0.8000000000000003,2.0,L50,6.0,0.84

0.1,0.5,0.8000000000000003,2.0,L100,6.0,0.4

0.1,0.5,0.8000000000000003,2.5,L0,6.0,2.71

0.1,0.5,0.8000000000000003,2.5,L50,6.0,1.02

0.1,0.5,0.8000000000000003,2.5,L100,6.0,0.62

0.1,0.5,0.8000000000000003,3.0,L0,6.0,2.72

0.1,0.5,0.8000000000000003,3.0,L50,6.0,2.06

0.1,0.5,0.8000000000000003,3.0,L100,6.0,0.92

0.1,0.5,0.8000000000000003,3.5,L0,6.0,3.56

