init_delta_t,init_sigma_position_memory,weight_memory_decay,spatial_dist_coeff,layout,steps,error
2.0,0.5,0.6500000000000001,5.0,L100,8.04,1.14
2.0,0.5,0.7000000000000002,1.0,L0,6.96,0.575
2.0,0.5,0.7000000000000002,1.0,L50,7.1,0.275
2.0,0.5,0.7000000000000002,1.0,L100,7.08,0.28
2.0,0.5,0.7000000000000002,1.5,L0,7.26,1.355
2.0,0.5,0.7000000000000002,1.5,L50,7.48,0.48
2.0,0.5,0.7000000000000002,1.5,L100,7.26,0.32
2.0,0.5,0.7000000000000002,2.0,L0,7.94,1.555
2.0,0.5,0.7000000000000002,2.0,L50,7.52,0.745
2.0,0.5,0.7000000000000002,2.0,L100,7.28,0.405
2.0,0.5,0.7000000000000002,2.5,L0,8.46,1.625
2.0,0.5,0.7000000000000002,2.5,L50,8.2,0.82
2.0,0.5,0.7000000000000002,2.5,L100,7.64,0.53
2.0,0.5,0.7000000000000002,3.0,L0,8.64,1.55
2.0,0.5,0.7000000000000002,3.0,L50,8.2,1.115
2.0,0.5,0.7000000000000002,3.0,L100,7.86,0.51
2.0,0.5,0.7000000000000002,3.5,L0,9.52,1.83
2.0,0.5,0.7000000000000002,3.5,L50,8.28,1.275
2.0,0.5,0.7000000000000002,3.5,L100,8.2,0.85
2.0,0.5,0.7000000000000002,4.0,L0,8.94,1.825
2.0,0.5,0.7000000000000002,4.0,L50,8.44,1.445
2.0,0.5,0.7000000000000002,4.0,L100,8.16,0.95
2.0,0.5,0.7000000000000002,4.5,L0,9.04,2.29
2.0,0.5,0.7000000000000002,4.5,L50,8.46,1.665
2.0,0.5,0.7000000000000002,4.5,L100,8.6,1.315
2.0,0.5,0.7000000000000002,5.0,L0,10.42,1.935
2.0,0.5,0.7000000000000002,5.0,L50,9.68,1.495
2.0,0.5,0.7000000000000002,5.0,L100,8.92,1.16
2.0,0.5,0.7500000000000002,1.0,L0,6.72,0.53
2.0,0.5,0.7500000000000002,1.0,L50,6.86,0.19
2.0,0.5,0.7500000000000002,1.0,L100,7.02,0.275
2.0,0.5,0.7500000000000002,1.5,L0,7.6,1.045
2.0,0.5,0.7500000000000002,1.5,L50,7.36,0.38
2.0,0.5,0.7500000000000002,1.5,L100,7.16,0.32
2.0,0.5,0.7500000000000002,2.0,L0,7.96,1.27
2.0,0.5,0.7500000000000002,2.0,L50,7.3,0.555
2.0,0.5,0.7500000000000002,2.0,L100,7.36,0.46
2.0,0.5,0.7500000000000002,2.5,L0,8.38,1.59
2.0,0.5,0.7500000000000002,2.5,L50,7.88,0.895
2.0,0.5,0.7500000000000002,2.5,L100,7.5,0.45
2.0,0.5,0.7500000000000002,3.0,L0,9.14,1.85
2.0,0.5,0.7500000000000002,3.0,L50,8.02,1.175
2.0,0.5,0.7500000000000002,3.0,L100,7.86,0.655
2.0,0.5,0.7500000000000002,3.5,L0,8.84,1.925
2.0,0.5,0.7500000000000002,3.5,L50,8.52,1.085
2.0,0.5,0.7500000000000002,3.5,L100,8.18,0.88
2.0,0.5,0.7500000000000002,4.0,L0,8.94,1.805
2.0,0.5,0.7500000000000002,4.0,L50,8.72,1.495
2.0,0.5,0.7500000000000002,4.0,L100,8.42,1.175
2.0,0.5,0.7500000000000002,4.5,L0,9.24,2.075
2.0,0.5,0.7500000000000002,4.5,L50,8.6,1.345
2.0,0.5,0.7500000000000002,4.5,L100,8.14,1.23
2.0,0.5,0.7500000000000002,5.0,L0,9.66,2.07
2.0,0.5,0.7500000000000002,5.0,L50,9.88,1.58
2.0,0.5,0.7500000000000002,5.0,L100,8.36,1.215
2.0,0.5,0.8000000000000003,1.0,L0,7.36,0.65
2.0,0.5,0.8000000000000003,1.0,L50,7.1,0.285
2.0,0.5,0.8000000000000003,1.0,L100,7.12,0.275
2.0,0.5,0.8000000000000003,1.5,L0,8.18,1.01
2.0,0.5,0.8000000000000003,1.5,L50,7.1,0.35
2.0,0.5,0.8000000000000003,1.5,L100,7.3,0.365
2.0,0.5,0.8000000000000003,2.0,L0,8.26,1.16
2.0,0.5,0.8000000000000003,2.0,L50,7.96,0.56
2.0,0.5,0.8000000000000003,2.0,L100,7.68,0.395
2.0,0.5,0.8000000000000003,2.5,L0,8.66,1.71
2.0,0.5,0.8000000000000003,2.5,L50,7.92,0.99
2.0,0.5,0.8000000000000003,2.5,L100,7.94,0.505
2.0,0.5,0.8000000000000003,3.0,L0,8.62,1.88
2.0,0.5,0.8000000000000003,3.0,L50,7.96,1.195
2.0,0.5,0.8000000000000003,3.0,L100,8.0,0.645
2.0,0.5,0.8000000000000003,3.5,L0,9.52,1.6
2.0,0.5,0.8000000000000003,3.5,L50,8.22,1.205
2.0,0.5,0.8000000000000003,3.5,L100,8.26,0.845
2.0,0.5,0.8000000000000003,4.0,L0,9.22,1.765
2.0,0.5,0.8000000000000003,4.0,L50,8.56,1.44
2.0,0.5,0.8000000000000003,4.0,L100,8.58,0.905
2.0,0.5,0.8000000000000003,4.5,L0,9.36,2.04
2.0,0.5,0.8000000000000003,4.5,L50,10.93,1.515
2.0,0.5,0.8000000000000003,4.5,L100,9.26,1.135
2.0,0.5,0.8000000000000003,5.0,L0,9.31,2.07
2.0,0.5,0.8000000000000003,5.0,L50,10.52,1.52
2.0,0.5,0.8000000000000003,5.0,L100,9.75,1.25
2.0,0.5,0.8500000000000003,1.0,L0,7.06,0.525
2.0,0.5,0.8500000000000003,1.0,L50,6.96,0.24
2.0,0.5,0.8500000000000003,1.0,L100,6.98,0.25
2.0,0.5,0.8500000000000003,1.5,L0,7.78,0.9
2.0,0.5,0.8500000000000003,1.5,L50,7.32,0.355
2.0,0.5,0.8500000000000003,1.5,L100,7.16,0.28
2.0,0.5,0.8500000000000003,2.0,L0,8.28,1.21
2.0,0.5,0.8500000000000003,2.0,L50,7.58,0.54
2.0,0.5,0.8500000000000003,2.0,L100,7.44,0.385
2.0,0.5,0.8500000000000003,2.5,L0,8.38,1.7
