agent_name,layout,event_update_level,num_attention_switches,num_attention_switches_margins,num_attention_switches_middle,inform_loss,reading_speed,total_steps,attention_switches_time_steps_list
agent_a,L50,short,15,4,11,3,0.8696,115,"[11, 19, 28, 29, 40, 51, 52, 61, 62, 71, 73, 84, 93, 95, 106]"
agent_a,L50,short,14,9,5,5,0.8772,114,"[10, 19, 28, 30, 40, 50, 59, 69, 80, 89, 99, 100, 109, 110]"
agent_a,L50,short,13,5,8,10,0.885,113,"[11, 19, 20, 21, 30, 33, 43, 52, 64, 74, 84, 93, 103]"
agent_a,L50,short,16,9,7,10,0.8621,116,"[12, 19, 21, 30, 40, 49, 50, 52, 61, 64, 73, 84, 93, 103, 105, 107]"
agent_a,L50,short,19,14,5,3,0.8403,119,"[10, 20, 29, 39, 48, 49, 58, 59, 60, 69, 71, 80, 89, 90, 93, 94, 104, 113, 114]"
agent_a,L50,short,12,8,4,14,0.8929,112,"[10, 21, 30, 41, 55, 64, 75, 84, 92, 101, 102, 103]"
agent_a,L50,short,14,10,4,5,0.8772,114,"[10, 21, 31, 42, 52, 61, 62, 63, 72, 73, 83, 92, 94, 104]"
agent_a,L50,short,15,8,7,14,0.8696,115,"[4, 11, 20, 30, 33, 42, 51, 55, 65, 74, 83, 93, 102, 103, 113]"
agent_a,L50,short,17,12,5,13,0.8547,117,"[10, 19, 20, 31, 44, 53, 63, 71, 80, 81, 82, 90, 91, 93, 102, 111, 112]"
agent_a,L50,short,17,6,11,6,0.8547,117,"[10, 19, 23, 32, 42, 52, 61, 62, 71, 72, 73, 75, 85, 94, 95, 106, 107]"
agent_a,L50,short,20,7,13,5,0.8333,120,"[4, 10, 12, 21, 23, 33, 43, 45, 55, 64, 73, 74, 83, 84, 85, 86, 96, 105, 107, 117]"
agent_a,L50,short,21,13,8,6,0.8264,121,"[10, 19, 20, 22, 31, 42, 51, 52, 55, 64, 66, 75, 84, 85, 86, 96, 97, 98, 99, 101, 112]"
agent_a,L50,short,16,9,7,14,0.8621,116,"[4, 10, 20, 21, 23, 24, 35, 36, 47, 57, 67, 76, 82, 91, 102, 112]"
agent_a,L50,short,17,8,9,4,0.8547,117,"[10, 12, 20, 23, 32, 42, 52, 53, 63, 72, 74, 83, 84, 93, 95, 106, 107]"
agent_a,L50,short,17,9,8,8,0.8547,117,"[4, 11, 20, 29, 30, 41, 51, 60, 61, 63, 72, 74, 76, 85, 88, 99, 109]"
agent_a,L50,short,20,17,3,11,0.8333,120,"[4, 10, 21, 31, 40, 49, 58, 59, 68, 69, 70, 71, 80, 83, 93, 103, 105, 114, 115, 116]"
agent_a,L50,short,19,16,3,8,0.8403,119,"[4, 10, 20, 29, 38, 41, 51, 60, 61, 62, 71, 75, 84, 93, 102, 103, 112, 113, 115]"
agent_a,L50,short,16,12,4,6,0.8621,116,"[4, 10, 20, 29, 30, 40, 42, 52, 64, 73, 82, 83, 85, 94, 95, 107]"
agent_a,L50,short,20,6,14,5,0.8333,120,"[12, 19, 28, 29, 39, 43, 52, 54, 55, 56, 65, 67, 68, 77, 80, 91, 102, 103, 113, 115]"
agent_a,L50,short,20,14,6,6,0.8333,120,"[11, 20, 29, 30, 40, 41, 50, 51, 52, 53, 62, 64, 65, 66, 67, 79, 90, 100, 111, 112]"
agent_a,L50,short,15,6,9,3,0.8696,115,"[4, 10, 23, 34, 44, 46, 55, 57, 67, 79, 88, 89, 99, 108, 109]"
agent_a,L50,short,19,11,8,20,0.8403,119,"[4, 15, 25, 34, 44, 53, 61, 62, 63, 64, 74, 83, 84, 85, 86, 96, 97, 106, 108]"
agent_a,L50,short,18,6,12,7,0.8475,118,"[10, 19, 20, 29, 31, 32, 33, 35, 45, 47, 57, 59, 69, 79, 90, 99, 102, 112]"
agent_a,L50,short,17,9,8,5,0.8547,117,"[11, 13, 21, 22, 23, 33, 34, 35, 45, 48, 59, 68, 78, 88, 89, 100, 109]"
agent_a,L50,short,19,14,5,5,0.8403,119,"[10, 19, 28, 29, 39, 41, 50, 59, 60, 61, 63, 72, 84, 93, 94, 103, 104, 113, 114]"
agent_a,L50,short,19,16,3,6,0.8403,119,"[4, 10, 20, 30, 39, 41, 51, 52, 61, 62, 63, 72, 76, 85, 94, 103, 104, 105, 115]"
agent_a,L50,short,19,9,10,9,0.8403,119,"[4, 10, 20, 29, 30, 40, 41, 52, 61, 64, 73, 74, 75, 77, 86, 88, 97, 100, 110]"
agent_a,L50,short,17,6,11,17,0.8547,117,"[11, 19, 20, 21, 22, 23, 26, 36, 46, 48, 58, 62, 72, 82, 91, 101, 110]"
agent_a,L50,short,14,9,5,13,0.8772,114,"[10, 21, 32, 42, 52, 61, 70, 71, 72, 73, 82, 83, 94, 104]"
agent_a,L50,short,19,12,7,8,0.8403,119,"[10, 21, 24, 33, 43, 52, 54, 63, 64, 65, 75, 76, 79, 90, 99, 100, 101, 110, 112]"
agent_a,L50,short,17,13,4,5,0.8547,117,"[4, 10, 20, 30, 33, 42, 51, 53, 62, 73, 82, 91, 92, 101, 102, 111, 112]"
agent_a,L50,short,18,11,7,9,0.8475,118,"[4, 10, 21, 30, 32, 41, 53, 62, 63, 65, 74, 83, 84, 93, 94, 96, 98, 111]"
agent_a,L50,short,13,4,9,20,0.885,113,"[4, 10, 21, 30, 39, 41, 51, 61, 71, 80, 84, 98, 107]"
agent_a,L50,short,18,8,10,13,0.8475,118,"[14, 26, 34, 43, 45, 55, 56, 57, 58, 59, 69, 78, 80, 89, 91, 101, 102, 113]"
agent_a,L50,short,16,10,6,2,0.8621,116,"[4, 11, 20, 29, 30, 40, 50, 60, 70, 81, 90, 91, 93, 102, 111, 112]"
agent_a,L50,short,19,8,11,6,0.8403,119,"[10, 19, 29, 30, 40, 41, 42, 43, 44, 45, 55, 65, 74, 75, 88, 97, 107, 108, 110]"
agent_a,L50,short,18,11,7,4,0.8475,118,"[11, 19, 30, 31, 43, 52, 53, 54, 56, 65, 68, 79, 88, 98, 99, 108, 109, 110]"
agent_a,L50,short,16,13,3,8,0.8621,116,"[5, 12, 22, 32, 41, 51, 61, 71, 80, 81, 91, 100, 101, 102, 110, 112]"
agent_a,L50,short,20,8,12,4,0.8333,120,"[10, 19, 28, 29, 31, 41, 50, 51, 60, 63, 64, 73, 75, 86, 87, 88, 89, 91, 100, 110]"
agent_a,L50,short,16,9,7,9,0.8621,116,"[5, 11, 20, 29, 39, 49, 58, 59, 69, 70, 72, 81, 83, 93, 102, 107]"
agent_a,L50,short,16,6,10,7,0.8621,116,"[10, 20, 29, 30, 40, 41, 45, 54, 56, 59, 68, 77, 87, 97, 106, 107]"
agent_a,L50,short,15,10,5,9,0.8696,115,"[5, 11, 21, 23, 33, 36, 46, 55, 57, 66, 75, 77, 86, 98, 107]"
agent_a,L50,short,17,8,9,8,0.8547,117,"[4, 11, 20, 30, 39, 41, 52, 61, 70, 72, 81, 83, 92, 93, 102, 104, 113]"
agent_a,L50,short,19,9,10,2,0.8403,119,"[10, 19, 20, 30, 31, 41, 51, 61, 62, 63, 72, 73, 84, 93, 94, 103, 105, 114, 115]"
agent_a,L50,short,12,4,8,12,0.8929,112,"[11, 19, 20, 32, 42, 51, 60, 62, 73, 83, 94, 104]"
agent_a,L50,short,17,9,8,10,0.8547,117,"[10, 19, 22, 31, 33, 43, 52, 54, 66, 75, 87, 96, 104, 105, 106, 107, 111]"
agent_a,L50,short,16,12,4,16,0.8621,116,"[4, 10, 21, 30, 34, 45, 54, 63, 73, 82, 83, 84, 93, 94, 103, 105]"
agent_a,L50,short,17,8,9,21,0.8547,117,"[11, 19, 22, 23, 24, 25, 34, 39, 49, 59, 68, 77, 78, 88, 97, 101, 112]"
agent_a,L50,short,18,12,6,9,0.8475,118,"[4, 10, 20, 29, 33, 42, 51, 53, 54, 55, 65, 75, 84, 85, 86, 95, 100, 109]"
