init_delta_t,init_sigma_position_memory,weight_memory_decay,spatial_dist_coeff,layout,episode_num,steps,error,gaze_positions_list
2.5,1.0,0.8500000000000001,4.5,L100,30,6,4.0,"[9, 9]"
2.5,1.0,0.8500000000000001,4.5,L100,31,6,1.0,"[3, 3]"
2.5,1.0,0.8500000000000001,4.5,L100,32,14,2.0,"[1, 1, 5, 5]"
2.5,1.0,0.8500000000000001,4.5,L100,33,6,2.0,"[7, 7]"
2.5,1.0,0.8500000000000001,4.5,L100,34,6,3.0,"[10, 10]"
2.5,1.0,0.8500000000000001,4.5,L100,35,10,0.0,"[2, 6, 6]"
2.5,1.0,0.8500000000000001,4.5,L100,36,6,5.0,"[10, 10]"
2.5,1.0,0.8500000000000001,4.5,L100,37,6,0.0,"[10, 10]"
2.5,1.0,0.8500000000000001,4.5,L100,38,6,1.0,"[2, 2]"
2.5,1.0,0.8500000000000001,4.5,L100,39,14,0.0,"[1, 5, 6, 6]"
2.5,1.0,0.8500000000000001,4.5,L100,40,6,5.0,"[6, 6]"
2.5,1.0,0.8500000000000001,4.5,L100,41,10,0.0,"[6, 10, 10]"
2.5,1.0,0.8500000000000001,4.5,L100,42,6,1.0,"[10, 10]"
2.5,1.0,0.8500000000000001,4.5,L100,43,6,0.0,"[8, 8]"
2.5,1.0,0.8500000000000001,4.5,L100,44,6,3.0,"[7, 7]"
2.5,1.0,0.8500000000000001,4.5,L100,45,6,4.0,"[11, 11]"
2.5,1.0,0.8500000000000001,4.5,L100,46,10,0.0,"[4, 8, 8]"
2.5,1.0,0.8500000000000001,4.5,L100,47,10,1.0,"[4, 8, 8]"
2.5,1.0,0.8500000000000001,4.5,L100,48,14,0.0,"[9, 10, 11, 11]"
2.5,1.0,0.8500000000000001,4.5,L100,49,10,0.0,"[2, 6, 6]"
2.5,1.0,0.8500000000000001,4.5,L100,50,6,1.0,"[10, 10]"
