perturbation_amp_tuning_factor,perturbation_amp_noise_scale,train_mean_ratio,test_mean_ratio,sim_mean_ratio
0.04,0.01,0.8883381546666667,0.9967928648333334,0.8939393939393939
0.01,0.004,1.0504478086666664,0.8346832108333334,1.0350877192982455
0.08,0.005,0.9501173920000001,0.9350136275,0.9516129032258064
0.0,0.004,0.9629287075,0.922202312,0.9672131147540984
0.02,0.007,0.9276335058333335,0.9574975136666666,0.921875
0.08,0.005,0.9547282888333334,0.9304027306666667,0.9516129032258064
0.04,0.004,0.9372938538333333,0.9478371656666668,0.9365079365079364
0.02,0.007,0.9274160105,0.9577150090000001,0.921875
0.04,0.004,0.9373846093333333,0.9477464101666667,0.9365079365079364
0.04,0.004,0.9328610713333333,0.9522699481666667,0.9365079365079364
0.01,0.006,0.909477392,0.9756536275000002,0.9076923076923076
0.01,0.006,0.9124247311666668,0.9727062883333334,0.9076923076923076
0.01,0.004,1.0378041076666669,0.8473269118333334,1.0350877192982455
0.0,0.006,0.8756374718333334,1.0094935476666667,0.8805970149253731
0.02,0.007,0.9207423826666666,0.9643886368333333,0.921875
0.04,0.004,0.9430332985000001,0.942097721,0.9365079365079364
0.0,0.0,1.0052322651666667,0.8798987543333333,1.0
0.02,0.007,0.9274160105,0.9577150089999998,0.921875
0.0,0.006,0.8845410171666668,1.0005900023333334,0.8805970149253731
0.04,0.01,0.894188232,0.9909427875000002,0.8939393939393939
0.0,0.001,0.9898511838333334,0.8952798356666666,0.9833333333333332
0.03,0.007,0.8657596284999999,1.019371391,0.8676470588235294
0.0,0.001,0.9896112718333333,0.8955197476666666,0.9833333333333332
0.08,0.005,0.957701142,0.9274298774999999,0.9516129032258064
0.0,0.004,0.9680560105000001,0.917075009,0.9672131147540984
0.04,0.01,0.8876822186666665,0.9974488008333333,0.8939393939393939
0.0,0.0,1.0002048925,0.884926127,1.0
0.0,0.004,0.9602633713333333,0.9248676481666668,0.9672131147540984
0.03,0.008,0.839801339,1.0453296804999999,0.8428571428571429
0.04,0.01,0.8890701038333333,0.9960609156666668,0.8939393939393939
0.04,0.004,0.9404635326666667,0.9446674868333332,0.9365079365079364
0.04,0.004,0.942097721,0.9430332985000001,0.9365079365079364
0.02,0.007,0.915650433,0.9694805864999999,0.921875
0.01,0.006,0.9022178009999999,0.9829132184999999,0.9076923076923076
0.04,0.01,0.8940775993333334,0.9910534201666666,0.8939393939393939
0.0,0.006,0.8854767266666667,0.9996542928333332,0.8805970149253731
0.04,0.004,0.9342856473333333,0.9508453721666666,0.9365079365079364
0.0,0.001,0.9823987646666668,0.9027322548333334,0.9833333333333332
0.01,0.006,0.9082542041666666,0.9768768153333333,0.9076923076923076
0.08,0.005,0.9505025018333334,0.9346285176666665,0.9516129032258064
0.01,0.006,0.9010726111666667,0.9840584083333334,0.9076923076923076
0.0,0.009,0.8346832108333334,1.0504478086666669,0.8309859154929577
0.0,0.001,0.9847959249999999,0.9003350945,0.9833333333333332
0.08,0.005,0.9542982891666666,0.9308327303333334,0.9516129032258064
0.0,0.001,0.9889047779999999,0.8962262415000001,0.9833333333333332
0.03,0.007,0.8667791880000001,1.0183518315,0.8676470588235294
0.01,0.004,1.0458055458333333,0.8393254736666668,1.0350877192982455
0.04,0.01,0.8877362833333334,0.9973947361666666,0.8939393939393939
0.0,0.004,0.9736960033333334,0.9114350161666668,0.9672131147540984
0.04,0.004,0.9412956568333334,0.9438353626666668,0.9365079365079364
0.0,0.0,1.0028799946666667,0.8822510248333333,1.0
0.04,0.01,0.8955506618333332,0.9895803576666666,0.8939393939393939
0.04,0.004,0.9336980398333333,0.9514329796666666,0.9365079365079364
0.04,0.01,0.8918359615,0.9932950580000002,0.8939393939393939
0.08,0.005,0.9553488715,0.9297821480000001,0.9516129032258064
0.03,0.007,0.8723273158333332,1.0128037036666666,0.8676470588235294
0.01,0.006,0.9088699425,0.9762610769999999,0.9076923076923076
0.0,0.001,0.9836732985,0.9014577209999999,0.9833333333333332
0.0,0.006,0.8858725328333334,0.9992584866666666,0.8805970149253731
0.0,0.004,0.9638480045000001,0.9212830150000001,0.9672131147540984
0.01,0.006,0.9142008738333334,0.9709301456666667,0.9076923076923076
0.0,0.004,0.9629287075,0.922202312,0.9672131147540984
0.08,0.005,0.9475289148333333,0.9376021046666668,0.9516129032258064
0.02,0.007,0.9285799116666668,0.9565511078333334,0.921875
0.0,0.004,0.9639586371666667,0.9211723823333333,0.9672131147540984
0.0,0.004,0.9597743728333333,0.9253566466666667,0.9672131147540984
0.0,0.006,0.881544531,1.0035864885,0.8805970149253731
0.02,0.007,0.9204790216666666,0.9646519978333332,0.921875
0.0,0.006,0.8821602693333334,1.0029707501666667,0.8805970149253731
0.04,0.01,0.9007650941666666,0.9843659253333333,0.8939393939393939
0.0,0.001,0.9858258546666668,0.8993051648333333,0.9833333333333332
0.08,0.005,0.9589125531666668,0.9262184663333333,0.9516129032258064
0.0,0.0,1.0053961743333333,0.8797348451666668,1.0
0.01,0.006,0.9120396213333333,0.9730913981666666,0.9076923076923076
0.0,0.0,1.0052322651666667,0.8798987543333334,1.0
0.0,0.006,0.8853299481666665,0.9998010713333333,0.8805970149253731
0.01,0.006,0.9146046950000001,0.9705263245000001,0.9076923076923076
0.0,0.0,1.0053961743333335,0.8797348451666668,1.0
0.0,0.001,0.9866147856666667,0.8985162338333333,0.9833333333333332
0.01,0.006,0.9058570438333334,0.9792739756666666,0.9076923076923076
0.08,0.005,0.9593163743333334,0.9258146451666667,0.9516129032258064
0.02,0.007,0.9230946531666667,0.9620363663333333,0.921875
0.0,0.0,1.0057081304999997,0.8794228890000001,1.0
0.0,0.004,0.9653079338333335,0.9198230856666667,0.9672131147540984
0.03,0.007,0.865877672,1.0192533475,0.8676470588235294
0.01,0.006,0.9069027818333334,0.9782282376666666,0.9076923076923076
0.08,0.005,0.9494829423333333,0.9356480771666668,0.9516129032258064
0.0,0.001,0.989923228,0.8952077915,0.9833333333333332
0.04,0.004,0.9307878405000002,0.954343179,0.9365079365079364
0.0,0.001,0.9829132184999999,0.9022178009999999,0.9833333333333332
0.01,0.006,0.9035211858333333,0.9816098336666667,0.9076923076923076
0.04,0.004,0.9428296701666667,0.9423013493333333,0.9365079365079364
0.08,0.005,0.9514329796666666,0.9336980398333333,0.9516129032258064
0.08,0.005,0.9593163743333334,0.9258146451666667,0.9516129032258064
0.02,0.007,0.9222978823333333,0.9628331371666666,0.921875
0.0,0.006,0.881544531,1.0035864885,0.8805970149253731
0.0,0.004,0.9662451648333334,0.9188858546666666,0.9672131147540984
0.04,0.004,0.9383854574999999,0.9467455620000002,0.9365079365079364
0.0,0.0,1.00672769,0.8784033294999999,1.0
0.0,0.004,0.9671096046666667,0.9180214148333334,0.9672131147540984
0.0,0.002,1.011773774,0.8733572454999999,1.0172413793103448
0.08,0.005,0.948260864,0.9368701555,0.9516129032258064
0.0,0.004,0.9634441833333334,0.9216868361666667,0.9672131147540984
0.0,0.001,0.9774633133333334,0.9076677061666666,0.9833333333333332
0.04,0.01,0.89604476,0.9890862595000001,0.8939393939393939
0.02,0.008,0.8537765556666667,1.0313544638333334,0.855072463768116
0.02,0.007,0.9161648868333333,0.9689661326666666,0.921875
0.03,0.007,0.8722552716666666,1.0128757478333335,0.8676470588235294
0.04,0.004,0.9300044876666668,0.9551265318333334,0.9365079365079364
0.04,0.004,0.9360331869999999,0.9490978325,0.9365079365079364
0.0,0.004,0.9642780041666666,0.9208530153333333,0.9672131147540984
0.04,0.01,0.8982856053333332,0.9868454141666666,0.8939393939393939
0.0,0.001,0.9811755768333335,0.9039554426666667,0.9833333333333332
0.0,0.0,0.9919635423333334,0.8931674771666667,1.0
0.0,0.006,0.8811594211666666,1.0039715983333333,0.8805970149253731
0.04,0.01,0.8932886683333333,0.9918423511666666,0.8939393939393939
0.0,0.004,0.9744422163333333,0.9106888031666666,0.9672131147540984
0.03,0.007,0.8657596284999999,1.019371391,0.8676470588235294
0.08,0.005,0.9455955278333334,0.9395354916666667,0.9516129032258064
0.0,0.006,0.8773733998333334,1.0077576196666664,0.8805970149253731
0.0,0.001,0.9811755768333333,0.9039554426666667,0.9833333333333332
0.04,0.004,0.9301859691666667,0.9549450503333333,0.9365079365079364
0.0,0.0,0.9932950579999998,0.8918359615,1.0
0.01,0.006,0.9076677061666666,0.9774633133333333,0.9076923076923076
0.04,0.004,0.9336980398333333,0.9514329796666666,0.9365079365079364
0.0,0.0,1.0029707501666667,0.8821602693333334,1.0
0.04,0.01,0.8979004955,0.9872305240000001,0.8939393939393939
0.01,0.004,1.0323008696666667,0.8528301498333333,1.0350877192982455
0.08,0.005,0.9528645383333334,0.9322664811666668,0.9516129032258064
0.04,0.01,0.8982856053333333,0.9868454141666668,0.8939393939393939
0.04,0.004,0.9309321821666666,0.9541988373333333,0.9365079365079364
0.0,0.004,0.9647924579999999,0.9203385615,0.9672131147540984
0.0,0.001,0.9889047780000001,0.8962262415000001,0.9833333333333332
0.08,0.005,0.9577150089999998,0.9274160105,0.9516129032258064
0.01,0.006,0.9031173646666666,0.9820136548333332,0.9076923076923076
0.0,0.004,0.9693240881666667,0.9158069313333335,0.9672131147540984
0.03,0.008,0.8401144046666666,1.0450166148333333,0.8428571428571429
0.01,0.006,0.9117393855000001,0.973391634,0.9076923076923076
0.0,0.0,0.9919635423333332,0.8931674771666667,1.0
0.04,0.01,0.8985242488333335,0.9866067706666667,0.8939393939393939
0.08,0.005,0.9565511078333332,0.9285799116666666,0.9516129032258064
0.0,0.004,0.9693961323333333,0.9157348871666667,0.9672131147540984
0.0,0.0,0.9964846140000002,0.8886464055,1.0
0.04,0.01,0.898920055,0.9862109645,0.8939393939393939
0.08,0.005,0.9485588445,0.9365721749999999,0.9516129032258064
0.08,0.005,0.9515773213333333,0.9335536981666666,0.9516129032258064
0.04,0.004,0.9423013493333333,0.9428296701666667,0.9365079365079364
0.0,0.004,0.968264331,0.9168666885,0.9672131147540984
0.0,0.006,0.8821789806666667,1.0029520388333333,0.8805970149253731
0.08,0.005,0.9503027875000001,0.934828232,0.9516129032258064
0.08,0.005,0.9501894361666666,0.9349415833333334,0.9516129032258064
0.04,0.01,0.8952077915000002,0.989923228,0.8939393939393939
0.01,0.004,1.045420436,0.8397105834999999,1.0350877192982455
0.0,0.002,1.0096041803333333,0.8755268391666667,1.0172413793103448
0.01,0.006,0.909477392,0.9756536275,0.9076923076923076
0.08,0.005,0.9522699481666667,0.9328610713333334,0.9516129032258064
0.08,0.005,0.954741422,0.9303895975,0.9516129032258064
0.03,0.007,0.8682299425000001,1.016901077,0.8676470588235294
0.04,0.01,0.8883381546666667,0.9967928648333334,0.8939393939393939
0.02,0.007,0.9237505891666666,0.9613804303333334,0.921875
0.0,0.004,0.9601806308333334,0.9249503886666665,0.9672131147540984
0.03,0.007,0.8682299425000001,1.0169010770000002,0.8676470588235294
0.0,0.001,0.9810848213333334,0.9040461981666666,0.9833333333333332
0.02,0.008,0.8582800550000002,1.0268509645000001,0.855072463768116
0.0,0.004,0.9632369583333332,0.9218940611666667,0.9672131147540984
0.0,0.0,1.0025669289999999,0.8825640905,1.0
0.08,0.005,0.9570543808333333,0.9280766386666667,0.9516129032258064
0.04,0.004,0.9383854574999999,0.9467455620000002,0.9365079365079364
0.0,0.0,1.0035864885,0.881544531,1.0
0.01,0.004,1.0584492468333333,0.8266817726666668,1.0350877192982455
0.0,0.0,0.9959888715000002,0.889142148,1.0
0.08,0.005,0.9508453721666666,0.9342856473333333,0.9516129032258064
0.04,0.01,0.8927823673333334,0.9923486521666666,0.8939393939393939
0.02,0.007,0.9253566466666667,0.9597743728333334,0.921875
0.0,0.006,0.8826089803333333,1.0025220391666665,0.8805970149253731
0.02,0.008,0.853233971,1.0318970485,0.855072463768116
0.0,0.001,0.9786272145,0.9065038050000002,0.9833333333333332
0.0,0.004,0.9634890731666667,0.9216419463333333,0.9672131147540984
0.0,0.001,0.9762657691666666,0.9088652503333333,0.9833333333333332
0.02,0.008,0.853233971,1.0318970485,0.855072463768116
0.02,0.008,0.8551103761666669,1.0300206433333334,0.855072463768116
0.03,0.007,0.8668053665000001,1.018325653,0.8676470588235294
0.04,0.004,0.935617163,0.9495138565,0.9365079365079364
0.04,0.004,0.9432147799999999,0.9419162394999999,0.9365079365079364
0.04,0.01,0.8897765976666667,0.9953544218333333,0.8939393939393939
0.02,0.007,0.9258146451666667,0.9593163743333335,0.921875
0.04,0.004,0.9349415833333333,0.9501894361666666,0.9365079365079364
0.01,0.006,0.9009818556666667,0.9841491638333334,0.9076923076923076
0.0,0.002,1.0090897265,0.876041293,1.0172413793103448
0.04,0.004,0.9313482061666667,0.9537828133333334,0.9365079365079364
0.02,0.007,0.9152204333333334,0.9699105861666667,0.921875
0.03,0.007,0.8732852013333335,1.0118458181666667,0.8676470588235294
0.04,0.004,0.9310960913333334,0.9540349281666666,0.9365079365079364
0.0,0.001,0.9762657691666666,0.9088652503333333,0.9833333333333332
0.02,0.007,0.9278245238333334,0.9573064956666667,0.921875
0.0,0.004,0.9723451851666667,0.9127858343333332,0.9672131147540984
0.0,0.004,0.9732921821666666,0.9118388373333334,0.9672131147540984
0.0,0.004,0.9662451648333334,0.9188858546666667,0.9672131147540984
0.08,0.005,0.9489534908333334,0.9361775286666667,0.9516129032258064
0.08,0.005,0.9515773213333335,0.9335536981666666,0.9516129032258064
0.04,0.01,0.8986918633333335,0.9864391561666667,0.8939393939393939
0.04,0.01,0.8979736491666666,0.9871573703333333,0.8939393939393939
0.02,0.007,0.9230946531666667,0.9620363663333334,0.921875
0.02,0.007,0.9250684321666668,0.9600625873333333,0.921875
0.08,0.005,0.9519624311666668,0.9331685883333333,0.9516129032258064
0.0,0.001,0.9848050998333334,0.9003259196666668,0.9833333333333332
0.04,0.01,0.8885556500000001,0.9965753695,0.8939393939393939
0.04,0.01,0.8887570381666667,0.9963739813333333,0.8939393939393939
0.0,0.004,0.9705263245000001,0.914604695,0.9672131147540984
0.03,0.007,0.8631118143333335,1.0220192051666668,0.8676470588235294
0.0,0.001,0.9847959249999999,0.9003350944999999,0.9833333333333332
0.08,0.005,0.9467268506666667,0.9384041688333333,0.9516129032258064
0.03,0.007,0.8682299425000001,1.016901077,0.8676470588235294
0.04,0.01,0.8883381546666667,0.9967928648333334,0.8939393939393939
0.0,0.004,0.9676602043333334,0.9174708151666667,0.9672131147540984
0.04,0.004,0.9430332985000001,0.942097721,0.9365079365079364
0.0,0.004,0.9656945651666667,0.9194364543333333,0.9672131147540984
0.08,0.005,0.9555303529999999,0.9296006665,0.9516129032258064
0.04,0.004,0.9335985880000001,0.9515324315,0.9365079365079364
0.04,0.01,0.8929275651666666,0.9922034543333335,0.8939393939393939
0.0,0.001,0.9814886425,0.903642377,0.9833333333333332
0.04,0.01,0.8909079205000001,0.994223099,0.8939393939393939
0.08,0.005,0.9547282888333334,0.9304027306666667,0.9516129032258064
0.04,0.01,0.9003350945,0.9847959249999999,0.8939393939393939
0.0,0.0,0.9997561815,0.885374838,1.0
0.08,0.005,0.9443648141666666,0.9407662053333334,0.9516129032258064
0.04,0.004,0.9440517485000001,0.941079271,0.9365079365079364
0.04,0.01,0.8913117416666667,0.9938192778333335,0.8939393939393939
0.08,0.005,0.9475289148333333,0.9376021046666666,0.9516129032258064
0.0,0.0,0.9977985573333333,0.8873324621666666,1.0
0.0,0.004,0.9602633713333333,0.9248676481666666,0.9672131147540984
0.0,0.001,0.9844012786666667,0.9007297408333335,0.9833333333333332
0.0,0.002,1.0131888135,0.8719422059999999,1.0172413793103448
0.02,0.008,0.8527581056666667,1.0323729138333333,0.855072463768116
0.08,0.005,0.9467268506666667,0.9384041688333333,0.9516129032258064
0.04,0.01,0.8913117416666667,0.9938192778333333,0.8939393939393939
0.0,0.004,0.9699105861666667,0.9152204333333334,0.9672131147540984
0.03,0.008,0.839801339,1.0453296804999999,0.8428571428571429
0.04,0.004,0.9373846093333332,0.9477464101666667,0.9365079365079364
0.0,0.001,0.9811035326666667,0.9040274868333334,0.9833333333333332
0.0,0.001,0.9829132184999999,0.902217801,0.9833333333333332
0.0,0.001,0.9838586939999999,0.9012723254999999,0.9833333333333332
0.02,0.007,0.9189307444999999,0.9662002749999999,0.921875
0.04,0.004,0.9416087225000002,0.943522297,0.9365079365079364
0.04,0.004,0.9398357274999999,0.9452952920000001,0.9365079365079364
0.01,0.006,0.9065038049999999,0.9786272145,0.9076923076923076
0.04,0.004,0.9350136275,0.9501173920000001,0.9365079365079364
0.04,0.01,0.8885556500000001,0.9965753695,0.8939393939393939
0.04,0.01,0.8923785461666666,0.9927524733333333,0.8939393939393939
0.0,0.004,0.9606484811666666,0.9244825383333334,0.9672131147540984
0.0,0.004,0.9699105861666667,0.9152204333333335,0.9672131147540984
0.0,0.001,0.9792290858333335,0.9059019336666667,0.9833333333333332
0.08,0.005,0.9498269221666668,0.9353040973333333,0.9516129032258064
0.0,0.004,0.9639586371666667,0.9211723823333333,0.9672131147540984
0.0,0.002,1.013279569,0.8718514505,1.0172413793103448
0.04,0.01,0.8955506618333334,0.9895803576666666,0.8939393939393939
0.0,0.0,0.9974488008333334,0.8876822186666665,1.0
0.04,0.004,0.9304027306666667,0.9547282888333334,0.9365079365079364
0.08,0.005,0.9510267216666666,0.9341042978333333,0.9516129032258064
0.01,0.006,0.9039554426666666,0.9811755768333335,0.9076923076923076
0.0,0.004,0.9639586371666667,0.9211723823333333,0.9672131147540984
0.04,0.004,0.9329518268333333,0.9521791926666667,0.9365079365079364
0.01,0.006,0.9037379473333335,0.9813930721666667,0.9076923076923076
0.0,0.001,0.9793198413333334,0.9058111781666667,0.9833333333333332
0.0,0.004,0.9634890731666667,0.9216419463333333,0.9672131147540984
0.04,0.004,0.9377697191666666,0.9473613003333332,0.9365079365079364
0.04,0.004,0.9328610713333333,0.9522699481666667,0.9365079365079364
0.0,0.006,0.8822510248333334,1.0028799946666667,0.8805970149253731
0.0,0.002,1.0192533475,0.865877672,1.0172413793103448
0.01,0.004,1.0450166148333333,0.8401144046666668,1.0350877192982455
0.0,0.006,0.8787884393333334,1.0063425801666666,0.8805970149253731
0.04,0.01,0.8951346378333334,0.9899963816666668,0.8939393939393939
0.0,0.001,0.9834558031666667,0.9016752163333334,0.9833333333333332
0.0,0.0,0.9992504716666666,0.8858805478333333,1.0
0.02,0.007,0.9285799116666666,0.9565511078333334,0.921875
0.0,0.001,0.9793198413333332,0.9058111781666668,0.9833333333333332
0.04,0.004,0.9412956568333334,0.9438353626666668,0.9365079365079364
0.04,0.01,0.9007650941666667,0.9843659253333333,0.8939393939393939
0.02,0.007,0.9274298774999999,0.9577011419999999,0.921875
0.0,0.001,0.9793198413333334,0.9058111781666667,0.9833333333333332
0.04,0.004,0.9350323388333335,0.9500986806666667,0.9365079365079364
0.0,0.004,0.9634890731666669,0.9216419463333333,0.9672131147540984
0.04,0.004,0.9310960913333334,0.9540349281666667,0.9365079365079364
0.04,0.01,0.8901617075,0.9949693120000002,0.8939393939393939
