init_delta_t,init_sigma_position_memory,weight_memory_decay,spatial_dist_coeff,layout,steps,error
0.5,0.1,0.7500000000000002,5.0,L0,27.26,0.7
0.5,0.1,0.7500000000000002,5.0,L50,21.42,0.21
0.5,0.1,0.7500000000000002,5.0,L100,22.5,0.3
0.5,0.1,0.8000000000000003,2.0,L0,12.18,0.07
0.5,0.1,0.8000000000000003,2.0,L50,10.12,0.19
0.5,0.1,0.8000000000000003,2.0,L100,7.4,0.06
0.5,0.1,0.8000000000000003,2.5,L0,11.26,0.02
0.5,0.1,0.8000000000000003,2.5,L50,10.72,0.12
0.5,0.1,0.8000000000000003,2.5,L100,10.9,0.02
0.5,0.1,0.8000000000000003,3.0,L0,15.46,0.12
0.5,0.1,0.8000000000000003,3.0,L50,15.58,0.18
0.5,0.1,0.8000000000000003,3.0,L100,14.24,0.13
0.5,0.1,0.8000000000000003,3.5,L0,20.56,0.35
0.5,0.1,0.8000000000000003,3.5,L50,15.66,0.18
0.5,0.1,0.8000000000000003,3.5,L100,15.78,0.13
0.5,0.1,0.8000000000000003,4.0,L0,21.38,0.69
0.5,0.1,0.8000000000000003,4.0,L50,16.28,0.11
0.5,0.1,0.8000000000000003,4.0,L100,16.0,0.13
0.5,0.1,0.8000000000000003,4.5,L0,20.46,0.43
0.5,0.1,0.8000000000000003,4.5,L50,19.78,0.17
0.5,0.1,0.8000000000000003,4.5,L100,21.72,0.2
0.5,0.1,0.8000000000000003,5.0,L0,29.7,0.84
0.5,0.1,0.8000000000000003,5.0,L50,19.68,0.14
0.5,0.1,0.8000000000000003,5.0,L100,18.9,0.2
0.5,0.1,0.8500000000000003,2.0,L0,10.78,0.03
0.5,0.1,0.8500000000000003,2.0,L50,10.22,0.13
0.5,0.1,0.8500000000000003,2.0,L100,7.44,0.0
0.5,0.1,0.8500000000000003,2.5,L0,12.0,0.17
0.5,0.1,0.8500000000000003,2.5,L50,10.84,0.1
0.5,0.1,0.8500000000000003,2.5,L100,10.8,0.11
0.5,0.1,0.8500000000000003,3.0,L0,18.8,0.35
0.5,0.1,0.8500000000000003,3.0,L50,14.1,0.09
0.5,0.1,0.8500000000000003,3.0,L100,11.42,0.09
0.5,0.1,0.8500000000000003,3.5,L0,22.82,0.62
0.5,0.1,0.8500000000000003,3.5,L50,14.46,0.1
0.5,0.1,0.8500000000000003,3.5,L100,13.24,0.08
0.5,0.1,0.8500000000000003,4.0,L0,24.62,0.59
0.5,0.1,0.8500000000000003,4.0,L50,14.24,0.1
0.5,0.1,0.8500000000000003,4.0,L100,18.42,0.18
0.5,0.1,0.8500000000000003,4.5,L0,23.42,0.37
0.5,0.1,0.8500000000000003,4.5,L50,23.54,0.31
