init_delta_t,init_sigma_position_memory,weight_memory_decay,spatial_dist_coeff,layout,steps,error
0.9,5.0,0.6500000000000001,5.0,L0,60.52,1.23
0.9,5.0,0.6500000000000001,5.0,L50,51.66,0.67
0.9,5.0,0.6500000000000001,5.0,L100,53.54,1.26
0.9,5.0,0.7000000000000002,1.0,L0,62.52,1.82
0.9,5.0,0.7000000000000002,1.0,L50,19.12,3.27
0.9,5.0,0.7000000000000002,1.0,L100,21.36,3.72
0.9,5.0,0.7000000000000002,1.5,L0,67.0,1.64
0.9,5.0,0.7000000000000002,1.5,L50,37.82,2.6
0.9,5.0,0.7000000000000002,1.5,L100,34.54,3.65
0.9,5.0,0.7000000000000002,2.0,L0,69.14,1.14
0.9,5.0,0.7000000000000002,2.0,L50,51.48,2.88
0.9,5.0,0.7000000000000002,2.0,L100,39.36,3.04
0.9,5.0,0.7000000000000002,2.5,L0,63.36,1.24
0.9,5.0,0.7000000000000002,2.5,L50,65.4,1.67
0.9,5.0,0.7000000000000002,2.5,L100,41.54,3.14
0.9,5.0,0.7000000000000002,3.0,L0,67.84,1.22
0.9,5.0,0.7000000000000002,3.0,L50,73.68,1.33
0.9,5.0,0.7000000000000002,3.0,L100,46.98,2.72
0.9,5.0,0.7000000000000002,3.5,L0,65.62,0.92
0.9,5.0,0.7000000000000002,3.5,L50,66.16,0.99
0.9,5.0,0.7000000000000002,3.5,L100,54.24,1.86
0.9,5.0,0.7000000000000002,4.0,L0,72.94,1.44
0.9,5.0,0.7000000000000002,4.0,L50,56.64,0.85
0.9,5.0,0.7000000000000002,4.0,L100,52.48,1.58
0.9,5.0,0.7000000000000002,4.5,L0,63.2,1.85
0.9,5.0,0.7000000000000002,4.5,L50,60.36,1.36
0.9,5.0,0.7000000000000002,4.5,L100,60.88,1.48
0.9,5.0,0.7000000000000002,5.0,L0,66.62,1.78
0.9,5.0,0.7000000000000002,5.0,L50,60.4,0.45
0.9,5.0,0.7000000000000002,5.0,L100,48.14,0.66
0.9,5.0,0.7500000000000002,1.0,L0,74.4,1.62
0.9,5.0,0.7500000000000002,1.0,L50,19.94,3.7
0.9,5.0,0.7500000000000002,1.0,L100,19.5,3.41
0.9,5.0,0.7500000000000002,1.5,L0,75.74,1.26
