init_delta_t,init_sigma_position_memory,weight_memory_decay,spatial_dist_coeff,layout,steps,error
1.0,4.5,0.9000000000000004,2.5,L100,16.12,0.79
1.0,4.5,0.9000000000000004,3.0,L0,58.28,0.64
1.0,4.5,0.9000000000000004,3.0,L50,42.1,0.64
1.0,4.5,0.9000000000000004,3.0,L100,25.5,0.71
1.0,4.5,0.9000000000000004,3.5,L0,54.42,0.94
1.0,4.5,0.9000000000000004,3.5,L50,40.9,0.51
1.0,4.5,0.9000000000000004,3.5,L100,45.34,0.99
1.0,4.5,0.9000000000000004,4.0,L0,61.08,1.23
1.0,4.5,0.9000000000000004,4.0,L50,52.12,0.63
1.0,4.5,0.9000000000000004,4.0,L100,53.24,0.71
1.0,4.5,0.9000000000000004,4.5,L0,63.46,1.29
1.0,4.5,0.9000000000000004,4.5,L50,47.08,0.57
1.0,4.5,0.9000000000000004,4.5,L100,43.56,0.42
1.0,4.5,0.9000000000000004,5.0,L0,64.06,1.93
1.0,4.5,0.9000000000000004,5.0,L50,42.7,0.44
1.0,4.5,0.9000000000000004,5.0,L100,55.6,0.51
1.0,4.5,0.9500000000000004,1.0,L0,12.24,0.36
1.0,4.5,0.9500000000000004,1.0,L50,6.0,0.01
1.0,4.5,0.9500000000000004,1.0,L100,6.0,0.02
1.0,4.5,0.9500000000000004,1.5,L0,33.72,0.72
1.0,4.5,0.9500000000000004,1.5,L50,6.56,0.41
1.0,4.5,0.9500000000000004,1.5,L100,6.36,0.22
1.0,4.5,0.9500000000000004,2.0,L0,42.38,0.4
1.0,4.5,0.9500000000000004,2.0,L50,18.84,0.4
1.0,4.5,0.9500000000000004,2.0,L100,8.16,0.74
1.0,4.5,0.9500000000000004,2.5,L0,58.46,0.58
1.0,4.5,0.9500000000000004,2.5,L50,31.3,0.6
1.0,4.5,0.9500000000000004,2.5,L100,17.26,0.88
1.0,4.5,0.9500000000000004,3.0,L0,57.22,0.59
1.0,4.5,0.9500000000000004,3.0,L50,51.64,0.56
1.0,4.5,0.9500000000000004,3.0,L100,43.96,1.1
1.0,4.5,0.9500000000000004,3.5,L0,60.92,1.08
1.0,4.5,0.9500000000000004,3.5,L50,46.64,0.71
1.0,4.5,0.9500000000000004,3.5,L100,55.44,1.14
1.0,4.5,0.9500000000000004,4.0,L0,60.58,1.64
1.0,4.5,0.9500000000000004,4.0,L50,53.26,0.62
1.0,4.5,0.9500000000000004,4.0,L100,57.32,0.76
1.0,4.5,0.9500000000000004,4.5,L0,62.94,0.72
1.0,4.5,0.9500000000000004,4.5,L50,48.16,0.49
1.0,4.5,0.9500000000000004,4.5,L100,59.56,0.5
1.0,4.5,0.9500000000000004,5.0,L0,68.04,1.54
1.0,4.5,0.9500000000000004,5.0,L50,46.58,0.57
1.0,4.5,0.9500000000000004,5.0,L100,64.9,0.63
1.0,4.5,1.0000000000000004,1.0,L0,9.7,0.2
1.0,4.5,1.0000000000000004,1.0,L50,6.0,0.03
1.0,4.5,1.0000000000000004,1.0,L100,6.0,0.01
1.0,4.5,1.0000000000000004,1.5,L0,29.04,0.41
1.0,4.5,1.0000000000000004,1.5,L50,6.92,0.29
1.0,4.5,1.0000000000000004,1.5,L100,6.44,0.25
1.0,4.5,1.0000000000000004,2.0,L0,48.12,0.56
1.0,4.5,1.0000000000000004,2.0,L50,24.24,0.58
1.0,4.5,1.0000000000000004,2.0,L100,8.56,0.85
1.0,4.5,1.0000000000000004,2.5,L0,55.82,0.59
1.0,4.5,1.0000000000000004,2.5,L50,28.32,0.48
1.0,4.5,1.0000000000000004,2.5,L100,19.28,0.78
1.0,4.5,1.0000000000000004,3.0,L0,53.64,0.55
1.0,4.5,1.0000000000000004,3.0,L50,45.02,0.87
1.0,4.5,1.0000000000000004,3.0,L100,60.04,1.15
1.0,4.5,1.0000000000000004,3.5,L0,57.76,0.98
1.0,4.5,1.0000000000000004,3.5,L50,43.82,1.08
1.0,4.5,1.0000000000000004,3.5,L100,59.34,0.96
1.0,4.5,1.0000000000000004,4.0,L0,58.52,0.97
1.0,4.5,1.0000000000000004,4.0,L50,50.14,0.69
1.0,4.5,1.0000000000000004,4.0,L100,55.5,0.67
1.0,4.5,1.0000000000000004,4.5,L0,62.36,0.64
1.0,4.5,1.0000000000000004,4.5,L50,49.48,0.88
1.0,4.5,1.0000000000000004,4.5,L100,61.74,0.65
1.0,4.5,1.0000000000000004,5.0,L0,74.94,1.69
1.0,4.5,1.0000000000000004,5.0,L50,47.5,0.85
1.0,4.5,1.0000000000000004,5.0,L100,56.92,0.49
